"","H","C","Tau","K","D"
"118",0.999974310742115,2.53429669935277e-05,1,0,3
"119",0.999993629574426,6.28694409658352e-06,1,0,3
"120",0.999983002015072,1.67603219990192e-05,1,0,3
"121",0.999964643789653,3.48877677541003e-05,1,0,3
"122",0.999991593173515,8.30062234771242e-06,1,0,3
"123",0.99999596620674,3.98219219716335e-06,1,0,3
"124",0.999986918371174,1.29203135234878e-05,1,0,3
"125",0.9999920601284,7.83546336921579e-06,1,0,3
"126",0.999990902264273,8.9822708042105e-06,1,0,3
"127",0.999989783191602,1.0085545546286e-05,1,0,3
"128",0.999991236074067,8.64546602811944e-06,1,0,3
"129",0.999996799933319,3.15985114880558e-06,1,0,3
"130",0.999982258045717,1.75085699166092e-05,1,0,3
"131",0.999977816078583,2.19005583917771e-05,1,0,3
"132",0.999985868087304,1.39461799228005e-05,1,0,3
"133",0.999969136198166,3.04385705527066e-05,1,0,3
"134",0.999964163661255,3.53598607121748e-05,1,0,3
"135",0.999964364354043,3.51678895312623e-05,1,0,3
"136",0.999989568234189,1.02940175995129e-05,1,0,3
"137",0.999995538535222,4.40176388638609e-06,1,0,3
"138",0.999988666143159,1.11917634961071e-05,1,0,3
"139",0.99996859046737,3.10076586321289e-05,1,0,3
"140",0.999932783556539,6.62902217711008e-05,1,0,3
"141",0.999996892293411,3.069403307565e-06,1,0,3
"142",0.999973830873176,2.58364742599434e-05,1,0,3
"143",0.999985531858867,1.42912266687363e-05,1,0,3
"144",0.999986901210735,1.29245393672291e-05,1,0,3
"145",0.999968992066019,3.06061682358553e-05,1,0,3
"146",0.999989688173213,1.01779456485648e-05,1,0,3
"147",0.999972371370032,2.72321718341977e-05,1,0,3
"148",0.999979151469899,2.05472255190057e-05,1,0,3
"149",0.999977687384856,2.19991511873318e-05,1,0,3
"150",0.999990437308053,9.43323311036785e-06,1,0,3
"151",0.999992121531853,7.77100556180204e-06,1,0,3
"152",0.999888476031482,0.00011015221582518,1,0,3
"153",0.99998602504589,1.37924947917926e-05,1,0,3
"154",0.999990478641004,9.392545697867e-06,1,0,3
"155",0.999988109491518,1.17341757669431e-05,1,0,3
"156",0.999987642166792,1.22038398492813e-05,1,0,3
"157",0.999983818121332,1.59991593106573e-05,1,0,3
"158",0.999987879678936,1.19540655859159e-05,1,0,3
"159",0.99996961131024,2.9961952081397e-05,1,0,3
"160",0.999966928626592,3.26135835455764e-05,1,0,3
"161",0.999937250150449,6.19267539635379e-05,1,0,3
"162",0.99996318189332,3.62930225096348e-05,1,0,3
"163",0.999982754408451,1.70197308199085e-05,1,0,3
"164",0.99997603644906,2.36603369821986e-05,1,0,3
"165",0.999970887442209,2.87684423779776e-05,1,0,3
"166",0.999984594911188,1.52021946178214e-05,1,0,3
"167",0.999980095168597,1.9660554237774e-05,1,0,3
"168",0.999927523144794,7.14567692509791e-05,1,0,3
"169",0.999984190357031,1.56020926609144e-05,1,0,3
"170",0.999963026868193,3.64649029593192e-05,1,0,3
"171",0.999994368266316,5.55504597030296e-06,1,0,3
"172",0.999944547261089,5.47662802010497e-05,1,0,3
"173",0.999981243282806,1.85037150618079e-05,1,0,3
"174",0.999994706905374,5.21968261569689e-06,1,0,3
"175",0.999979823854149,1.99352984396247e-05,1,0,3
"176",0.999941340198251,5.78393790588561e-05,1,0,3
"177",0.999971029740106,2.85834566460312e-05,1,0,3
"178",0.999982169645054,1.76017883979307e-05,1,0,3
"179",0.999980045923738,1.96812029487765e-05,1,0,3
"180",0.999963056015235,3.64880015838468e-05,1,0,3
"181",0.999958151111974,4.12971715183806e-05,1,0,3
"182",0.999989625632611,1.02335026126967e-05,1,0,3
"183",0.999986415543386,1.34160936419829e-05,1,0,3
"184",0.999994368873839,5.55943338248237e-06,1,0,3
"185",0.99999041913633,9.46013031335737e-06,1,0,3
"186",0.999990952727295,8.92344518155916e-06,1,0,3
"187",0.99998807614208,1.17716358462068e-05,1,0,3
"188",0.999978975234688,2.07280999892264e-05,1,0,3
"189",0.999964879694369,3.46741440550991e-05,1,0,3
"190",0.999994661531074,5.2696565323185e-06,1,0,3
"191",0.999971574778857,2.802263769904e-05,1,0,3
"192",0.999980345749986,1.93887566620657e-05,1,0,3
"193",0.999967387248052,3.2171307336686e-05,1,0,3
"194",0.999964875518025,3.4653237855635e-05,1,0,3
"195",0.999982537419754,1.7231205177101e-05,1,0,3
"196",0.999964440882664,3.50838057163347e-05,1,0,3
"197",0.999981970167817,1.779659347215e-05,1,0,3
"198",0.999975886958673,2.37772069829191e-05,1,0,3
"199",0.999992008603967,7.88396914932947e-06,1,0,3
"200",0.999993928483816,5.98989958168678e-06,1,0,3
"201",0.999986695396939,1.31366559298034e-05,1,0,3
"202",0.999956366826255,4.30333923090403e-05,1,0,3
"203",0.999994084046169,5.83563735918866e-06,1,0,3
"204",0.999996315920881,3.63439538732155e-06,1,0,3
"205",0.999983252665125,1.65307298315535e-05,1,0,3
"206",0.999998231555294,1.74527595892484e-06,1,0,3
"207",0.999899290361867,9.93730405519175e-05,1,0,3
"208",0.999981835794282,1.79280455810644e-05,1,0,3
"209",0.999994989141478,4.93938672074368e-06,1,0,3
"210",0.999982287031071,1.74742754359827e-05,1,0,3
"211",0.999983322181142,1.64542647342761e-05,1,0,3
"212",0.999974463455653,2.52074274704694e-05,1,0,3
"213",0.999984102658832,1.56962286752474e-05,1,0,3
"214",0.999990414301085,9.46001972030391e-06,1,0,3
"215",0.999996045331894,3.90141987311349e-06,1,0,3
"216",0.999986190296058,1.36239038244727e-05,1,0,3
"217",0.999934229020501,6.48538389090942e-05,1,0,3
"218",0.999974498747006,2.51856628614886e-05,1,0,3
"219",0.999991805564866,8.07811314340621e-06,1,0,3
"220",0.999995020455849,4.91285503340566e-06,1,0,3
"221",0.999987735066496,1.21013626424115e-05,1,0,3
"222",0.999995035227133,4.8949608768732e-06,1,0,3
"223",0.999995990427741,3.95757533047542e-06,1,0,3
"224",0.999987367544183,1.24530586827536e-05,1,0,3
"225",0.999979445923112,2.02699327856192e-05,1,0,3
"226",0.999948112631386,5.12266393630062e-05,1,0,3
"227",0.999983454235283,1.63427309178769e-05,1,0,3
"228",0.999993501965507,6.41966652635106e-06,1,0,3
"229",0.999981214189714,1.85441605790165e-05,1,0,3
"230",0.999976864841223,2.28293503739669e-05,1,0,3
"231",0.999990386466013,9.48932928669754e-06,1,0,3
"232",0.999984298414407,1.54963398143857e-05,1,0,3
"233",0.999970991163953,2.86637923130293e-05,1,0,3
"234",0.999985905583237,1.39045564421877e-05,1,0,3
"235",0.999979638060073,2.00826850727384e-05,1,0,3
"236",0.999983713439186,1.60972542400714e-05,1,0,3
"237",0.999988087129957,1.173559010033e-05,1,0,3
"238",0.999989550656407,1.0323355984037e-05,1,0,3
"239",0.999997682453976,2.28642798738236e-06,1,0,3
"240",0.999990121773204,9.74959586815981e-06,1,0,3
"241",0.999955856483838,4.35477530249604e-05,1,0,3
"242",0.999942543329763,5.66173716540015e-05,1,0,3
"243",0.999987752613739,1.20998623268907e-05,1,0,3
"244",0.999973082256511,2.65883594405454e-05,1,0,3
"245",0.999990942585819,8.93580755268779e-06,1,0,3
"246",0.999963110830758,3.63749961243933e-05,1,0,3
"247",0.999982304966976,1.74781555979971e-05,1,0,3
"248",0.999988108438733,1.17344125071396e-05,1,0,3
"249",0.999989695951916,1.01690858722606e-05,1,0,3
"250",0.999974121888557,2.552664904881e-05,1,0,3
"251",0.99888910584025,0.00265833145164599,1,0,6
"252",0.998835806690707,0.00278730264705103,1,0,6
"253",0.998855632639822,0.00273424229760861,1,0,6
"254",0.998953546936071,0.00250248133535071,1,0,6
"255",0.998801640936404,0.00287207847394684,1,0,6
"256",0.998936926215928,0.00254252699991376,1,0,6
"257",0.998898032555664,0.00263774904949098,1,0,6
"258",0.998957216303004,0.00249780061281799,1,0,6
"259",0.99899148451144,0.00241771618691653,1,0,6
"260",0.998884489075959,0.00267679101351891,1,0,6
"261",0.998757615041505,0.0029741554868886,1,0,6
"262",0.998914868886536,0.00259439027098414,1,0,6
"263",0.998951365406198,0.00251617542589506,1,0,6
"264",0.998961839020473,0.00249096832786334,1,0,6
"265",0.998836412526141,0.00278362507110065,1,0,6
"266",0.998848990705151,0.00275427612154254,1,0,6
"267",0.998878877374012,0.00268233351705227,1,0,6
"268",0.998807857603831,0.00285748125769936,1,0,6
"269",0.998909345542474,0.00261566353806185,1,0,6
"270",0.998895846445384,0.00265007503127071,1,0,6
"271",0.998844145467503,0.00277152909716278,1,0,6
"272",0.998968657024879,0.00246876465776412,1,0,6
"273",0.998863535826809,0.00272159865517796,1,0,6
"274",0.998840773599809,0.0027795703000539,1,0,6
"275",0.998936978074105,0.0025400459020372,1,0,6
"276",0.998895681706633,0.00264851039814665,1,0,6
"277",0.998860887307397,0.00272183858722671,1,0,6
"278",0.998956891407827,0.00249594374363061,1,0,6
"279",0.998858820730171,0.00273353575776351,1,0,6
"280",0.998885273475212,0.00267969356580544,1,0,6
"281",0.998863401931473,0.00272760322282013,1,0,6
"282",0.998928722578724,0.00256388079525495,1,0,6
"283",0.99894373222267,0.00252670088028702,1,0,6
"284",0.998841690074757,0.00277272504691613,1,0,6
"285",0.998878175956008,0.00268746320612232,1,0,6
"286",0.998946585969238,0.00251828510767077,1,0,6
"287",0.998979030341367,0.00244341704468446,1,0,6
"288",0.999041414641353,0.00228654904111611,1,0,6
"289",0.998918992927455,0.00258609960819854,1,0,6
"290",0.999005061077181,0.00238283159330577,1,0,6
"291",0.99885234274219,0.0027521438730184,1,0,6
"292",0.999051677257509,0.00227144408094251,1,0,6
"293",0.998919170426021,0.00259528353388223,1,0,6
"294",0.99886884808108,0.00270473076500077,1,0,6
"295",0.998910840658727,0.00260006798673278,1,0,6
"296",0.998904370397922,0.00262743791613554,1,0,6
"297",0.998867253832072,0.00271718737517589,1,0,6
"298",0.998901017137768,0.00263490987842715,1,0,6
"299",0.998986426136345,0.00242012817091655,1,0,6
"300",0.99889492840086,0.00265268901214,1,0,6
"301",0.998956996743098,0.00249707557441948,1,0,6
"302",0.998993175430058,0.00241495203677722,1,0,6
"303",0.998942829714963,0.0025379107060252,1,0,6
"304",0.998877454940024,0.00269005733006682,1,0,6
"305",0.998937703063267,0.00254516565619709,1,0,6
"306",0.998892128609046,0.00264675848952296,1,0,6
"307",0.998787308915186,0.00290374991043308,1,0,6
"308",0.998967141823812,0.00247132860986954,1,0,6
"309",0.999018029450154,0.0023486882192777,1,0,6
"310",0.99896259452584,0.00248706286240883,1,0,6
"311",0.998863685337494,0.00273013914448443,1,0,6
"312",0.998841110867842,0.00278586011306781,1,0,6
"313",0.998928422677117,0.00256658628378951,1,0,6
"314",0.998975699915188,0.00245048539146554,1,0,6
"315",0.998832087440628,0.00279100732770675,1,0,6
"316",0.99882604040517,0.00280710934012459,1,0,6
"317",0.999045658304914,0.00228966776594043,1,0,6
"318",0.998947827367032,0.00252078289349737,1,0,6
"319",0.998809342530258,0.00285415695740349,1,0,6
"320",0.998896361112128,0.00264176230946527,1,0,6
"321",0.99898861188461,0.00242317727907671,1,0,6
"322",0.998966942244466,0.00246999640226801,1,0,6
"323",0.999001158901387,0.00238801374466303,1,0,6
"324",0.998983812094304,0.00243619954736568,1,0,6
"325",0.998984325182572,0.00243168718608179,1,0,6
"326",0.998791594115475,0.0028974381855735,1,0,6
"327",0.998938232373663,0.00254680950877017,1,0,6
"328",0.998856432305898,0.00273714808154727,1,0,6
"329",0.998929968291997,0.00255854115677748,1,0,6
"330",0.99898093323097,0.00244040671905167,1,0,6
"331",0.998902860887839,0.00262542212633198,1,0,6
"332",0.998984206624418,0.00243204329691113,1,0,6
"333",0.99890604943798,0.00261781480895606,1,0,6
"334",0.998984888268189,0.00242940476680871,1,0,6
"335",0.998942754232475,0.00253390046334367,1,0,6
"336",0.998929085007663,0.00256063212068953,1,0,6
"337",0.998960399627539,0.00248578093055623,1,0,6
"338",0.99878522874947,0.00290256765683035,1,0,6
"339",0.998828675922185,0.0028097847268737,1,0,6
"340",0.998815228553182,0.00284709055445047,1,0,6
"341",0.998854480776396,0.0027487262728418,1,0,6
"342",0.99890864554947,0.00261220841975685,1,0,6
"343",0.998829891467705,0.00279500756315882,1,0,6
"344",0.998934276271169,0.00255698753887357,1,0,6
"345",0.99898376389831,0.00243421495536504,1,0,6
"346",0.999019437977207,0.00235167951315318,1,0,6
"347",0.998860252021403,0.002731946234842,1,0,6
"348",0.998869679816653,0.00271234325172459,1,0,6
"349",0.998983624142861,0.00243792843062621,1,0,6
"350",0.998865094539257,0.00272301979850944,1,0,6
"351",0.99889934529239,0.00264720530718043,1,0,6
"352",0.998844074960386,0.00276683965378632,1,0,6
"353",0.998891782324454,0.00265359735064233,1,0,6
"354",0.999026413983407,0.00233397199910647,1,0,6
"355",0.998905606850893,0.00262509462356588,1,0,6
"356",0.99892651440347,0.00256930668114986,1,0,6
"357",0.998935908696607,0.0025515108201865,1,0,6
"358",0.99882209320152,0.0028222056578408,1,0,6
"359",0.998977359803026,0.00245352636304892,1,0,6
"360",0.998753798822816,0.00298996654289916,1,0,6
"361",0.999006059867649,0.0023761864929727,1,0,6
"362",0.998970298249363,0.00246234120755585,1,0,6
"363",0.998898180560822,0.00263627366945201,1,0,6
"364",0.998976998431138,0.0024547366565129,1,0,6
"365",0.998860165728997,0.00272869746375796,1,0,6
"366",0.998910736718391,0.00261120363795292,1,0,6
"367",0.998929873952956,0.00256339216389553,1,0,6
"368",0.998865360325446,0.00271056160492359,1,0,6
"369",0.998966905357078,0.00246975545615168,1,0,6
"370",0.998904936294912,0.00262771139128296,1,0,6
"371",0.998895825113207,0.00264119989639954,1,0,6
"372",0.999114524956837,0.00210981000152182,1,0,6
"373",0.998808656391456,0.00285556032055114,1,0,6
"374",0.99885162084058,0.00275651969958316,1,0,6
"375",0.998903747520342,0.00263365428635304,1,0,6
"376",0.999033487760738,0.00231724992609768,1,0,6
"377",0.998915666825637,0.0025983286032145,1,0,6
"378",0.99889260255053,0.00266075797450766,1,0,6
"379",0.999023457051775,0.00233987884856199,1,0,6
"380",0.998942356710298,0.00253543217185831,1,0,6
"381",0.998827209997352,0.00281341567720305,1,0,6
"382",0.998973095971027,0.00246053322897144,1,0,6
"383",0.998919139893578,0.00259547175848702,1,0,6
"384",0.998932059465097,0.00255743843725748,1,0,6
"385",0.998964648980095,0.00248075985611457,1,0,6
"386",0.998863175433899,0.00272328152143183,1,0,6
"387",0.99899774183344,0.00239488393547272,1,0,6
"388",0.998836595116089,0.00277479143289867,1,0,6
"389",0.9989379298361,0.00254306953015779,1,0,6
"390",0.998973579983875,0.00245381416272374,1,0,6
"391",0.998992869562398,0.00241072329354101,1,0,6
"392",0.998821208087827,0.00282679767755452,1,0,6
"393",0.998945620860507,0.00252606767579582,1,0,6
"394",0.998942291922931,0.00253058651054934,1,0,6
"395",0.999022668637214,0.00234195286924881,1,0,6
"396",0.998888800924581,0.00267028442652182,1,0,6
"397",0.998912777114668,0.00260394224760158,1,0,6
"398",0.998984599078739,0.00244262356889767,1,0,6
"399",0.998794463086768,0.00289231543566839,1,0,6
"400",0.998943241767554,0.00253470691775465,1,0,6
"401",0.998957236401413,0.00249214629167408,1,0,6
"402",0.998903048328406,0.0026223585874993,1,0,6
"403",0.998924471224189,0.00258320464248986,1,0,6
"404",0.998817542201179,0.00284310325170461,1,0,6
"405",0.998950058625567,0.00252055161041356,1,0,6
"406",0.998897850599606,0.00264637347759005,1,0,6
"407",0.998934145970816,0.0025594112825461,1,0,6
"408",0.99884912750847,0.00274950735665178,1,0,6
"409",0.99891053722742,0.00260838951551821,1,0,6
"410",0.998951940754772,0.00251368390528773,1,0,6
"411",0.998921475604544,0.00258860562019766,1,0,6
"412",0.99876877049083,0.00294164886872171,1,0,6
"413",0.998767416871453,0.00295166506966018,1,0,6
"414",0.998942400026424,0.00253359056909803,1,0,6
"415",0.998900625622936,0.00263756830701755,1,0,6
"416",0.998998959557002,0.00239888880522126,1,0,6
"417",0.998928102048907,0.00257600124455921,1,0,6
"418",0.998905916213623,0.00260619463383463,1,0,6
"419",0.998984700978344,0.00242669634316172,1,0,6
"420",0.998936827591336,0.00255058006470693,1,0,6
"421",0.998861942693785,0.00272545017695124,1,0,6
"422",0.998863012034994,0.00272589744843567,1,0,6
"423",0.998955633293652,0.0024982140846925,1,0,6
"424",0.998964703185841,0.00248210032095451,1,0,6
"425",0.998933035044934,0.00255789830661796,1,0,6
"426",0.999062951817804,0.00224527402659356,1,0,6
"427",0.998782044492206,0.00290710538649185,1,0,6
"428",0.998998089030929,0.00240176611809247,1,0,6
"429",0.998966661630935,0.00248325977184567,1,0,6
"430",0.998836596990557,0.00280358318684,1,0,6
"431",0.998866661487258,0.00271694432736602,1,0,6
"432",0.998863668088566,0.00271402523923809,1,0,6
"433",0.998804012578963,0.00286745884202803,1,0,6
"434",0.999058515307886,0.00224506111485029,1,0,6
"435",0.998827836043679,0.00280767146623923,1,0,6
"436",0.9989946333634,0.00240612751272742,1,0,6
"437",0.998908157408122,0.0026138788014788,1,0,6
"438",0.999032791546944,0.00231258317445081,1,0,6
"439",0.99884749871852,0.00277121694469289,1,0,6
"440",0.998891919003085,0.00265832690759078,1,0,6
"441",0.998751970739848,0.00299835416812533,1,0,6
"442",0.998873213388179,0.0027108221901466,1,0,6
"443",0.998894833910744,0.00265089033163977,1,0,6
"444",0.998869561221074,0.00270720756930079,1,0,6
"445",0.998946595735746,0.00252431672041033,1,0,6
"446",0.998950954660618,0.00250761320185289,1,0,6
"447",0.998963883980614,0.00247796058203714,1,0,6
"448",0.999032174244915,0.00231400967200967,1,0,6
"449",0.998840319745908,0.00278160020839931,1,0,6
"450",0.998893528257086,0.00265525490320084,1,0,6
"451",0.998886173699277,0.00266115771003861,1,0,6
"452",0.998825813793802,0.00281787396301957,1,0,6
"453",0.998862696676883,0.00271717957334867,1,0,6
"454",0.998981278231316,0.0024406410489675,1,0,6
"455",0.998988616174346,0.00241777559420848,1,0,6
"456",0.99896412784314,0.00247589824799864,1,0,6
"457",0.998987791340229,0.00242590162629987,1,0,6
"458",0.99889172635188,0.00265822822165515,1,0,6
"459",0.998923931603761,0.00257268894928932,1,0,6
"460",0.998978594999964,0.00244308052460961,1,0,6
"461",0.998846042267828,0.00277028109529413,1,0,6
"462",0.998937679851892,0.00254366251655529,1,0,6
"463",0.998821103401635,0.00282141184635247,1,0,6
"464",0.99888729174648,0.0026643128812299,1,0,6
"465",0.998870336558929,0.00270223153117755,1,0,6
"466",0.998964299940733,0.00248607266977847,1,0,6
"467",0.999065105515647,0.0022348452664712,1,0,6
"468",0.998976533668335,0.00244127307062002,1,0,6
"469",0.998897247882306,0.00264167308617997,1,0,6
"470",0.999063686975216,0.00224629687473128,1,0,6
"471",0.998738993504096,0.00301544211715723,1,0,6
"472",0.998990010884413,0.00242697745016973,1,0,6
"473",0.998846687598637,0.00277720838273072,1,0,6
"474",0.998882868265752,0.002682011472347,1,0,6
"475",0.998826258413622,0.00281294815324513,1,0,6
"476",0.999048540601985,0.0022770765206875,1,0,6
"477",0.999004833766331,0.00237363194295324,1,0,6
"478",0.998985163079928,0.00243014404316924,1,0,6
"479",0.998947490575182,0.00252467617421436,1,0,6
"480",0.9990176670941,0.00234888300412938,1,0,6
"481",0.999004850885729,0.0023860563201721,1,0,6
"482",0.998844116661222,0.00276795934358341,1,0,6
"483",0.998913839310141,0.0026121769475138,1,0,6
"484",0.998917430886751,0.00258387674000072,1,0,6
"485",0.999080981396045,0.0022035985034733,1,0,6
"486",0.998878715291573,0.00268189426504702,1,0,6
"487",0.998998878585516,0.00240445811607994,1,0,6
"488",0.998785681910255,0.00291639596337032,1,0,6
"489",0.998989779892787,0.00242065594462838,1,0,6
"490",0.999014292065605,0.00235881251745456,1,0,6
"491",0.998901053396978,0.00262452275501514,1,0,6
"492",0.998911630714492,0.00260941167981415,1,0,6
"493",0.998867139135947,0.00271131700593831,1,0,6
"494",0.998913494068759,0.00259112517785576,1,0,6
"495",0.998858329684497,0.00273952180481537,1,0,6
"496",0.998984366838691,0.00243344267486029,1,0,6
"497",0.998900039860727,0.00263456331395383,1,0,6
"498",0.99889585800778,0.00264752496844407,1,0,6
"499",0.998912467672409,0.002601732326282,1,0,6
"500",0.998892685790194,0.00265597018281606,1,0,6
"501",0.998460401594438,0.00150515956889792,1,1,3
"502",0.998411157493845,0.00155312930043617,1,1,3
"503",0.997935828385048,0.00201555712367983,1,1,3
"504",0.99851736173192,0.00144924134174345,1,1,3
"505",0.998312751522511,0.00164874770434439,1,1,3
"506",0.998526688244385,0.00144090272241579,1,1,3
"507",0.998401148377557,0.00156279496133819,1,1,3
"508",0.998169735932599,0.00178715595392186,1,1,3
"509",0.99835642604116,0.00160582868730666,1,1,3
"510",0.998204694973854,0.00175357698597477,1,1,3
"511",0.998515659405012,0.00145137604670984,1,1,3
"512",0.998373891990633,0.00158924550353112,1,1,3
"513",0.998231742658042,0.001727005550594,1,1,3
"514",0.99840985505283,0.00155358243235725,1,1,3
"515",0.998384947978263,0.00157901952444741,1,1,3
"516",0.998394983356172,0.00156848858300661,1,1,3
"517",0.998445249596792,0.0015200383086693,1,1,3
"518",0.998518717944696,0.00144832004570576,1,1,3
