"","x"
"454",0.678095397033881
"455",0.570459469439073
"456",0.699525186968466
"457",0.885941771285213
"458",0.0392188043337293
"459",0.712539846402435
"460",0.481610346962995
"461",0.0418127401090454
"462",0.667032337790935
"463",0.898191610834962
"464",0.754026554188119
"465",0.335066418834933
"466",0.566255430874943
"467",0.280457680819886
"468",0.903060199823394
"469",0.65231348170896
"470",0.363946832160671
"471",0.713931989880585
"472",0.26603772018087
"473",0.08928843483727
"474",0.389459675788981
"475",0.704244326605603
"476",0.782432125192225
"477",0.207449051970387
"478",0.449444430697863
"479",0.161816314916667
"480",0.833455887870515
"481",0.34935795054132
"482",0.23244871305042
"483",0.109631572363922
"484",0.226664699986344
"485",0.631763500673553
"486",0.626063883139887
"487",0.0159733710220128
"488",0.0548504800474608
"489",0.745815263214937
"490",0.266409812464613
"491",0.926998304382231
"492",0.200543411606257
"493",0.00326850956001782
"494",0.611841863496078
"495",0.419923665970813
"496",0.899894264281279
"497",0.816690387323521
"498",0.400857044485652
"499",0.841253932341818
"500",0.951057190317467
"501",0.050570772446481
"502",0.249904052692248
"503",0.662511228555983
"504",0.00847741503349544
"505",0.942314204894995
"506",0.686772192421793
"507",0.0280287448071548
"508",0.935641628964159
"509",0.327704143507665
"510",0.997706169455812
"511",0.946646589504033
"512",0.794624768024923
"513",0.440256016918125
"514",0.861110819309605
"515",0.830295850860626
"516",0.963559427162471
"517",0.0756796488064856
"518",0.541885937182658
"519",0.00432583415093259
"520",0.959956083814055
"521",0.981643097623712
"522",0.694347824463013
"523",0.257762534883547
"524",0.00707505867077967
"525",0.825617476148743
"526",0.450614718211234
"527",0.943807377326713
"528",0.602513561789393
"529",0.545002522867007
"530",0.421874166735407
"531",0.226049964615489
"532",0.563131179473573
"533",0.115823793474151
"534",0.423560852188625
"535",0.902228339607002
"536",0.0887974415176304
"537",0.394069177325647
"538",0.709292151904432
"539",0.602747437870408
"540",0.652367361054605
"541",0.0288383603812111
"542",0.556331768103224
"543",0.93271031875216
"544",0.111534840632875
"545",0.780813461685289
"546",0.396590401013639
"547",0.999721266296191
"548",0.337088355774773
"549",0.498556664274982
"550",0.0158796548141688
"551",0.158190117840879
"552",0.302685733504995
"553",0.398746488932685
"554",0.213662947287807
"555",0.0159224174265826
"556",0.462588161677113
"557",0.359493055227552
"558",0.946242076946297
"559",0.311956407292226
"560",0.326101452650442
"561",0.551263613427161
"562",0.266205173396654
"563",0.8381103178105
"564",0.587060212949456
"565",0.650045739841491
"566",0.0322224498804308
"567",0.0187745749892279
"568",0.343073413466905
"569",0.944947701395333
"570",0.371013813469802
"571",0.0218227708548338
"572",0.897174549652035
"573",0.324674280263456
"574",0.689586629553042
"575",0.627813191196119
"576",0.129687299053306
"577",0.271722706169491
"578",0.0224237976214236
"579",0.075233507521704
"580",0.651452465970246
"581",0.195415826435683
"582",0.0623100259756002
"583",0.120927405933146
"584",0.164829002707915
"585",0.491108374312816
"586",0.394329414495267
"587",0.464127671603372
"588",0.584686881441229
"589",0.969034616418102
"590",0.806773609354752
"591",0.050122644650412
"592",0.0223003261194486
"593",0.829609550326334
"594",0.632208518783176
"595",0.0740724619889994
"596",0.081574689504479
"597",0.417311746354446
"598",0.500264623000975
"599",0.624092551946454
"600",0.49840874555252
"601",0.355074502315371
"602",0.644879257047647
"603",0.385616450725214
"604",0.933138034283276
"605",0.502174952092866
"606",0.639602342200744
"607",0.677643659431084
"608",0.122961030507024
"609",0.301954945083014
"610",0.862050270579205
"611",0.338129939615324
"612",0.530320524811621
"613",0.456319044978058
"614",0.916116678905558
"615",0.321243050469541
"616",0.66348137016769
"617",0.605752764952814
"618",0.731601197998182
"619",0.202354108262946
"620",0.0815088799152357
"621",0.902382376653844
"622",0.55826272180164
"623",0.826941573466221
"624",0.652921845435663
"625",0.433538829699346
"626",0.0286446392090912
"627",0.354479578040676
"628",0.638380393752363
"629",0.848984512263467
"630",0.569145557997803
"631",0.2113129784748
"632",0.772585421339275
"633",0.422573903462079
"634",0.499205906548307
"635",0.255161477749318
"636",0.365135144958953
"637",0.431281560555472
"638",0.781937990055507
"639",0.525406831865544
"640",0.811188940356104
"641",0.642376213244132
"642",0.683957423274006
"643",0.129213712154653
"644",0.658850331793928
"645",0.380798894494641
"646",0.834327079240887
"647",0.743690176234113
"648",0.10401834618518
"649",0.349980164898998
"650",0.918948537824618
"651",0.800819498118466
"652",0.142928373276598
"653",0.51549126927288
"654",0.880224880509705
"655",0.280223244082614
"656",0.943586130912631
"657",0.637542850139284
"658",0.293610169957668
"659",0.561674304877849
"660",0.732391151022047
"661",0.750186075594951
"662",0.0745554752702108
"663",0.348971803201274
"664",0.154868149427407
"665",0.782343560130153
"666",0.658527852932272
"667",0.932412388625163
"668",0.539732998065611
"669",0.869093988844644
"670",0.864056193891135
"671",0.125597480697258
"672",0.122239803975052
"673",0.657635369197009
"674",0.55554211030865
"675",0.949558426224347
"676",0.0160666634780351
"677",0.676442479012922
"678",0.557415069612135
"679",0.462231511189153
"680",0.40769422238787
"681",0.44839654413104
"682",0.417425685768737
"683",0.240525263051475
"684",0.40936042432995
"685",0.431710272601861
"686",0.925976142344957
"687",0.0107951917465655
"688",0.775752896823449
"689",0.363110846184784
"690",0.506483747695273
"691",0.506366667395225
"692",0.288642726654138
"693",0.346493250390412
"694",0.440545877134054
"695",0.99867356785655
"696",0.0692174162950558
"697",0.49659980350777
"698",0.20076342401778
"699",0.370422501330142
"700",0.0274866018486598
"701",0.228058246502119
"702",0.962574402082932
"703",0.502136437243219
"704",0.333145348798513
"705",0.799376309309601
"706",0.654847057995386
"707",0.409942995540548
"708",0.858564233376588
"709",0.329238703919514
"710",0.761913920421176
"711",0.911470758460948
"712",0.765844450467422
"713",0.641656375779945
"714",0.69694225989295
"715",0.408870549994516
"716",0.799736548183868
"717",0.807371819335881
"718",0.312224098768619
"719",0.394951246544983
"720",0.979118455981466
"721",0.847522945664055
"722",0.594968377015058
"723",0.75483954627257
"724",0.0803213545502841
"725",0.965093510737105
"726",0.313222915340142
"727",0.986067285969461
"728",0.281998303676754
"729",0.456478061341637
"730",0.268829580653246
"731",0.699441749769098
"732",0.539967078106294
"733",0.0725286186182861
"734",0.117659587880222
"735",0.336538639765863
"736",0.125258271089224
"737",0.861197702868569
"738",0.503291493439735
"739",0.338783728605998
"740",0.0239730296251935
"741",0.792988759098637
"742",0.475763708967597
"743",0.204041758566465
"744",0.824401979438264
"745",0.771447057239245
"746",0.554758897732719
"747",0.442162522930393
"748",0.709841050677685
"749",0.478320395560796
"750",0.875521262296439
"751",0.9059881828851
"752",0.560784728266348
"753",0.166621231235757
"754",0.793933083979849
"755",0.626043877397286
"756",0.322763736967348
"757",0.0464806863351609
"758",0.601285866614383
"759",0.197595774376263
"760",0.402967803998287
"761",0.964459492330053
"762",0.945857762914956
"763",0.661358713473413
"764",0.140828603371649
"765",0.667221768825106
"766",0.297537599165033
"767",0.108114985082914
"768",0.173880082247509
"769",0.0897868242560142
"770",0.504861317919398
"771",0.542402611259681
"772",0.261714444839015
"773",0.020421081784822
"774",0.569247486609085
"775",0.691767135821571
"776",0.0277960938811321
"777",0.0132366555628121
"778",0.353135201637389
"779",0.114178360027951
"780",0.0959561371564935
"781",0.637043710074455
"782",0.35202874977483
"783",0.448050876731506
"784",0.745408540628468
"785",0.295720783252641
"786",0.785209138518353
"787",0.0763440194855095
"788",0.543751903649762
"789",0.57851784234962
"790",0.274876752911868
"791",0.432707652608143
"792",0.114846875092924
"793",0.311505548858044
"794",0.795375691643358
"795",0.104127069261113
"796",0.846607187709228
"797",0.679721141387192
"798",0.818508752956862
"799",0.271504811120092
"800",0.822498394053937
"801",0.633924171631534
"802",0.661602677641754
"803",0.210472065801908
"804",0.534800374588974
"805",0.19794564297243
"806",0.194245167324561
"807",0.348378037957661
"808",0.717011766432785
"809",0.248825782654143
"810",0.377979192130591
"811",0.736465796268907
"812",0.552671589390959
"813",0.981434379828054
"814",0.566719548550195
"815",0.601832805884707
"816",0.508812930317268
"817",0.748298048887403
"818",0.383929516143178
"819",0.659102005451457
"820",0.152498362998982
"821",0.08599817796123
"822",0.834235628009813
"823",0.930093864525638
"824",0.990069720180602
"825",0.498389775906407
"826",0.497523817172541
"827",0.392979281120802
"828",0.260477255760552
"829",0.209206553337942
"830",0.608882710926743
"831",0.815202932747429
"832",0.41178055899406
"833",0.947098097070127
"834",0.244905704842394
"835",0.346287806659653
"836",0.364269602526328
"837",0.0601003204125826
"838",0.550547531521702
"839",0.327614697879994
"840",0.576273513003134
"841",0.468958645399872
"842",0.1487109381339
"843",0.108791322792781
"844",0.0986707700235054
"845",0.234558205498542
"846",0.42847826623449
"847",0.138075894307975
"848",0.849689629706952
"849",0.737283513419002
"850",0.580819778660798
"851",0.305931118322739
"852",0.606209391999708
"853",0.670874152832156
"854",0.333922679606026
"855",0.206028322939399
"856",0.617363624008244
"857",0.47391293609878
"858",0.0699733280777925
"859",0.784458948316533
"860",0.126671696222053
"861",0.339286134353822
"862",0.276173895422529
"863",0.23249152967955
"864",0.411143032760114
"865",0.684544732588766
"866",0.835133262890848
"867",0.160570612151877
"868",0.00683076295156244
"869",0.201547112499603
"870",0.661557421878512
"871",0.424062107287272
"872",0.782778458021817
"873",0.461362691431998
"874",0.529772937806369
"875",0.180357914413916
"876",0.435847727647596
"877",0.908047976229449
"878",0.0968981174328457
"879",0.526437004674895
"880",0.530793421134503
"881",0.436695170289496
"882",0.34819602211471
"883",0.402369203792953
"884",0.179131973385184
"885",0.755801762793888
"886",0.920198655058936
"887",0.881308243020252
"888",0.514937881524283
"889",0.407784639850763
"890",0.821306693103726
"891",0.0518025989689225
"892",0.426875873400526
"893",0.656953263340091
"894",0.681082751916769
"895",0.778146380291938
"896",0.329604677878876
"897",0.935635991202284
"898",0.287016330374947
"899",0.767125376321828
"900",0.385437947831432
"901",0.472351003647552
"902",0.967483107796029
"903",0.898158671348571
"904",0.445279125844211
"905",0.284967170873018
"906",0.405230446874054
"907",0.172434370019829
"908",0.961499603084474
"909",0.433765068003019
"910",0.233606996280041
"911",0.343331928620879
"912",0.651930486430542
"913",0.335154008336492
"914",0.384688648905421
"915",0.491427230329227
"916",0.183421950215752
"917",0.12549352459649
"918",0.456044079871494
"919",0.053647051881998
"920",0.817553659657102
"921",0.832303063123152
"922",0.501441126627609
"923",0.931747198847838
"924",0.637144608642848
"925",0.857533721100119
"926",0.298766134858767
"927",0.0668274290119272
"928",0.359212614874922
"929",0.320894888056534
"930",0.381390289987681
"931",0.683058901308114
"932",0.350943316468292
"933",0.174304564691924
"934",0.895368223692708
"935",0.392136126288544
"936",0.78251806578697
"937",0.881704369948532
"938",0.182278880142194
"939",0.220100731647427
"940",0.0890935914213144
"941",0.719739431763792
"942",0.65204792761813
"943",0.746026440168145
"944",0.0543278445739301
"945",0.286348014147367
"946",0.621210306141818
"947",0.537525193797855
"948",0.64675823642097
"949",0.724537028817899
"950",0.832432500678249
"951",0.678908682950639
"952",0.793496879908119
"953",0.367214819248663
"954",0.684154033874757
"955",0.580787718808683
"956",0.66427972884445
"957",0.261079118389252
"958",0.188689968137043
"959",0.797796771134332
"960",0.936879105821332
"961",0.124370614865099
"962",0.617390550409719
"963",0.7727572382675
"964",0.489398231169465
"965",0.88978130272321
"966",0.322621870911018
"967",0.461526918080339
"968",0.832223542601337
"969",0.277690803078541
"970",0.394440036072493
"971",0.176882787190895
"972",0.760392313776556
"973",0.723448847178116
"974",0.0427611516342003
"975",0.82471427847731
"976",0.40375273439891
"977",0.495124769982331
"978",0.0768527996714524
"979",0.84183109768989
"980",0.849916797005005
"981",0.946721760748908
"982",0.119800276844329
"983",0.71484883608597
"984",0.352372298415255
"985",0.525613387595589
"986",0.643610191587638
"987",0.189704595308132
"988",0.396554845907486
"989",0.373595417135782
"990",0.320442046836355
"991",0.947574019726075
"992",0.545002383168604
"993",0.628216014334505
"994",0.774247505903763
"995",0.28808872097294
"996",0.0293907944553777
"997",0.461390191062586
"998",0.25425803560568
"999",0.0234921197362666
"1000",0.216425564227867
"1001",0.950206179312698
"1002",0.29964886578287
"1003",0.340665863300578
"1004",0.384092957686495
"1005",0.574465760257453
"1006",0.965947840044601
"1007",0.176388516546726
"1008",0.66591811823152
"1009",0.249075994135057
"1010",0.0362310704025081
"1011",0.782641568953916
"1012",0.601804254325146
"1013",0.118004323491409
"1014",0.762583716520503
"1015",0.540445503226297
"1016",0.174404222738499
"1017",0.240219582922754
"1018",0.798376214963354
"1019",0.478454114406276
"1020",0.753566902205143
"1021",0.359725202773664
"1022",0.0474448777262325
"1023",0.634304592268388
"1024",0.415385852532178
"1025",0.541027676762109
"1026",0.43865396029165
"1027",0.89665025828677
"1028",0.323271163475768
"1029",0.530775224951879
"1030",0.853246791557377
"1031",0.0620491452620048
"1032",0.560029892626974
"1033",0.690414351437082
"1034",0.86177009891317
"1035",0.715633622131578
"1036",0.278467595581541
"1037",0.22002076967866
"1038",0.455972013656452
"1039",0.0411592253929016
"1040",0.417087690605484
"1041",0.940343693265525
"1042",0.738106072515737
"1043",0.459938433153695
"1044",0.238294270245842
"1045",0.459125350265281
"1046",0.519082342910579
"1047",0.980149538227419
"1048",0.547030162295648
"1049",0.795984637912401
"1050",0.175309755235905
"1051",0.047420804431804
"1052",0.639547817914138
"1053",0.783741282231187
"1054",0.942222260528559
"1055",0.811635667908515
"1056",0.140537798328855
"1057",0.95662978894105
"1058",0.0615348209121168
"1059",0.126541005106623
"1060",0.625176385706281
"1061",0.490926188969136
"1062",0.00209232491140387
"1063",0.624262499244389
"1064",0.410412011041801
"1065",0.563179665063887
"1066",0.987402378948222
"1067",0.297904891877318
"1068",0.367890727153111
"1069",0.253034102974318
"1070",0.648596802909013
"1071",0.773005783146468
"1072",0.773876990814988
"1073",0.532225540707592
"1074",0.224259985231932
"1075",0.865468752428206
"1076",0.582499092229301
"1077",0.917300621006479
"1078",0.190683502063292
"1079",0.0456235318602997
"1080",0.474426981517524
"1081",0.127955139907338
"1082",0.0420717758724014
"1083",0.799764107884768
"1084",0.941859351086493
"1085",0.787209872034619
"1086",0.18834100571785
"1087",0.818075092793046
"1088",0.468712998331438
"1089",0.932301638991068
"1090",0.593240480067359
"1091",0.0694589618183837
"1092",0.814514585631536
"1093",0.11929517072638
"1094",0.369112060462858
"1095",0.535976677515569
"1096",0.70088776421099
"1097",0.319013302376676
"1098",0.441858573664881
"1099",0.96790785613307
"1100",0.658920023136123
"1101",0.106772484829176
"1102",0.779911578110164
"1103",0.554025419185162
"1104",0.564214504731213
"1105",0.983666956347913
"1106",0.708427073736165
"1107",0.776568561338346
"1108",0.912023866347077
"1109",0.799330565533272
"1110",0.766417313104689
"1111",0.215169188970767
"1112",0.860193168907081
"1113",0.171057679047672
"1114",0.791196891923997
"1115",0.603518036146229
"1116",0.272041426678451
"1117",0.973012719358431
"1118",0.902070777038135
"1119",0.8444877249861
"1120",0.105448279012605
"1121",0.160415245176241
"1122",0.551929709381459
"1123",0.119036970359472
"1124",0.308098924609472
"1125",0.529409551061427
"1126",0.611844836278089
"1127",0.536973994191908
"1128",0.658077117898345
"1129",0.964588772491616
"1130",0.393756189573476
"1131",0.794502524471909
"1132",0.596863621473416
"1133",0.988159481427012
"1134",0.823458261313781
"1135",0.661570764472962
"1136",0.892038038684847
"1137",0.345026856279861
"1138",0.132953072852936
"1139",0.924605831864517
"1140",0.885057470151063
"1141",0.724147914749439
"1142",0.908575865759908
"1143",0.177160754416134
"1144",0.760563089951681
"1145",0.261753514291321
"1146",0.865978514228259
"1147",0.382029359423316
"1148",0.871077433752243
"1149",0.264165304769833
"1150",0.295320203670604
"1151",0.847347533364604
"1152",0.273650868228158
"1153",0.776054979252638
"1154",0.389751751155917
"1155",0.193541531615467
"1156",0.445330345797929
"1157",0.726310603883678
"1158",0.360043814783531
"1159",0.107642507389579
"1160",0.384142101721948
"1161",0.439955803187904
"1162",0.912126535825555
"1163",0.639646650808815
"1164",0.183374724239369
"1165",0.282638932146564
"1166",0.956934979194039
"1167",0.764446798215589
"1168",0.370932949515014
"1169",0.66449498825065
"1170",0.0826638737131319
"1171",0.988989612642839
"1172",0.235756032689376
"1173",0.440882466465714
"1174",0.255343473568831
"1175",0.891092912866125
"1176",0.370240794686322
"1177",0.985278323407272
"1178",0.0381200405399363
"1179",0.957031775751665
"1180",0.117116617907182
"1181",0.659816980014243
"1182",0.967178120105723
"1183",0.153136967704597
"1184",0.782024381410432
"1185",0.698921738762894
"1186",0.879493443887135
"1187",0.401384100482308
"1188",0.723787537573754
"1189",0.36319746012583
"1190",0.130098531104217
"1191",0.301928554657745
"1192",0.509795175398593
"1193",0.636749692434059
"1194",0.717966433652416
"1195",0.743227711656627
"1196",0.111891335589947
"1197",0.692400103230973
"1198",0.860349215282616
"1199",0.0718715732578426
"1200",0.790561901216062
"1201",0.862155035999387
"1202",0.928549622083154
"1203",0.662444774957103
"1204",0.592118366616864
"1205",0.431747110605013
"1206",0.163063380672206
"1207",0.96566463180095
"1208",0.960458981300257
"1209",0.368772371223641
"1210",0.939254564470571
"1211",0.925919420136815
"1212",0.0705802096044428
"1213",0.903978782945587
"1214",0.754316725465825
"1215",0.664916575212836
"1216",0.308162278766456
"1217",0.0755217681909217
"1218",0.101248850961429
"1219",0.164847704133095
"1220",0.131431345136367
"1221",0.888775337318755
"1222",0.823779061000636
"1223",0.238063871258072
"1224",0.170743698505519
"1225",0.766444849522522
"1226",0.515474332238526
"1227",0.00764394781980975
"1228",0.494563850161518
"1229",0.724204866528623
"1230",0.2541222846141
"1231",0.247011174442176
"1232",0.207309012703504
"1233",0.696716883994083
"1234",0.258094522549819
"1235",0.539248029472422
"1236",0.821521328989388
"1237",0.244015060469434
"1238",0.913192402508139
"1239",0.316321900422724
"1240",0.261236960354925
